,lien_http,note,Nb_votes,Nb_carnets,Titre,Temps,Niveau,eco,nb_part,ingrédients,recettes,recettes_nettoyees,cal_recette,cal_par_portion,tps_course_affichage,tps_marche_affichage,tps_velo_affichage,tps_course_min,tps_marche_min,tps_velo_min
27,https://www.marmiton.org/recettes/recette_salade-composee-d-hiver_65641.aspx,5.0,2.0,449.0,Salade composée d'hiver,15 min,très facile,Coût moyen,6.0,"['3 endives', '2 pommes', '350 g de crevette rose', '2 avocats', '3 mandarines', '150 g de poulet', '12 cerneaux de noix', '2 citrons']","{'endive': [3.0, 'unite'], 'pomme': [2.0, 'unite'], 'avocat': [2.0, 'unite'], 'mandarines': [3.0, 'unite'], 'poulet': [150.0, 'g'], 'noix': [12.0, 'unite'], 'citron': [2.0, 'unite']}","{'endive': [3.0, 'unite'], 'pomme': [2.0, 'unite'], 'avocat': [2.0, 'unite'], 'mandarines': [3.0, 'unite'], 'poulet': [150.0, 'g'], 'noix': [12.0, 'unite'], 'citron': [2.0, 'unite']}",7871.370000000001,1311.8950000000002,2h25,7h17,4h22,145,437,262
28,https://www.marmiton.org/recettes/recette_estouffade-de-veau-aux-legumes-d-hiver_43594.aspx,4.6,12.0,409.0,Estouffade de veau aux légumes d'hiver,50 min,facile,Coût moyen,4.0,"['800 g de blanquette de veau)', '200 g de céleri rave', '200 g de radis noir', '200 topinambours', '200 g de carotte', '200 g de navet', '200 g de pomme de terre', '2 échalotes', ""Huile d'olive"", '50 g de beurre', '2 cuillères à soupe de cerfeuil haché', 'Thym', 'Laurier', 'Poivre', 'Sel']","{'blanquette de veau': [800.0, 'g'], 'radis': [200.0, 'g'], 'topinambour': [200.0, 'unite'], 'carotte': [200.0, 'g'], 'pomme de terre': [200.0, 'g'], 'échalotes': [2.0, 'unite'], 'beurre': [50.0, 'g'], 'cerfeuil': [2.0, 'unite'], 'thym': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'blanquette de veau': [800.0, 'g'], 'radis': [200.0, 'g'], 'topinambour': [200.0, 'unite'], 'carotte': [200.0, 'g'], 'pomme de terre': [200.0, 'g'], 'échalotes': [2.0, 'unite'], 'beurre': [50.0, 'g'], 'cerfeuil': [2.0, 'unite'], 'thym': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",27274.304,6818.576,12h37,37h52,22h43,757,2272,1363
29,https://www.marmiton.org/recettes/recette_potage-de-legumes-d-hiver_343151.aspx,0.0,0.0,139.0,Potage de légumes d'Hiver,30 min,facile,bon marché,4.0,"['5 carottes', '1 oignon', '2 poireaux', '2 navets', '1 branche de céleri', '20 g de beurre', ""1 l d'eau"", '1 pincée de sel', '1 pincée de poivre']","{'carotte': [5.0, 'unite'], 'oignon': [1.0, 'unite'], 'poireau': [2.0, 'unite'], 'beurre': [20.0, 'g'], 'eau': [1000.0, 'g'], 'sel': [1, 'g'], 'poivre': [1, 'g']}","{'carotte': [5.0, 'unite'], 'oignon': [1.0, 'unite'], 'poireau': [2.0, 'unite'], 'beurre': [20.0, 'g'], 'eau': [1000.0, 'g'], 'sel': [1, 'g'], 'poivre': [1, 'g']}",414.14,103.535,11 min,34 min,20 min,11,34,20
30,https://www.marmiton.org/recettes/recette_legumes-d-hiver-rotis-au-four_222157.aspx,4.6,27.0,2000.0,Légumes d'hiver rôtis au four,50 min,facile,bon marché,4.0,"['4 carottes', '300 g de courge (potiron, potimarron...)', '4 pommes de terre', '6 navets', ""5 cl d'huile d'olive"", 'Poivre', 'Sel', ""1 cuillère à café d'épices au choix, piment, curcuma, curry en poudre...""]","{'carotte': [4.0, 'unite'], 'courge': [300.0, 'g'], 'pomme': [4.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'curcuma': [10.0, 'g']}","{'carotte': [4.0, 'unite'], 'courge': [300.0, 'g'], 'pomme': [4.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'curcuma': [10.0, 'g']}",562.024,140.506,15 min,46 min,28 min,15,46,28
31,https://www.marmiton.org/recettes/recette_crumble-de-legumes-d-hiver_315272.aspx,0.0,0.0,117.0,Crumble de légumes d'hiver,1h05,facile,bon marché,4.0,"['3 carottes', 'feuille de chou vert', '400 g de navet', '50 cl de bouillon de légumes', '60 g de farine', '30 g de comté', ""30 g de flocons d'avoine"", '60 g de beurre bien froid']","{'carotte': [3.0, 'unite'], 'chou': [1, 'unite'], 'bouillon de légumes': [500.0, 'g'], 'farine': [60.0, 'g'], 'comté': [30.0, 'g'], 'beurre': [60.0, 'g']}","{'carotte': [3.0, 'unite'], 'chou': [1, 'unite'], 'bouillon de légumes': [500.0, 'g'], 'farine': [60.0, 'g'], 'comté': [30.0, 'g'], 'beurre': [60.0, 'g']}",1102.53,275.6325,30 min,1h31,55 min,30,91,55
33,https://www.marmiton.org/recettes/recette_legumes-d-hiver-au-four_30859.aspx,4.3,22.0,4400.0,Légumes d'hiver au four,35 min,très facile,bon marché,4.0,"['500 g de pomme de terre nouvelles (choisissez les toutes petites, sinon, coupez-les en deux ou en quatre)', '550 g de courge (citrouille, courgette, etc.) en gros cubes de 4 cm', '2 oignons coupés en 8', ""3 cuillères à soupe d'huile d'olive"", 'Fleur de sel', '1 branche de romarin frais']","{'pomme de terre': [500.0, 'g'], 'citrouille': [550.0, 'g'], 'oignon': [2.0, 'unite'], 'sel': [1, 'unite'], 'romarin': [1.0, 'unite']}","{'pomme de terre': [500.0, 'g'], 'citrouille': [550.0, 'g'], 'oignon': [2.0, 'unite'], 'sel': [1, 'unite'], 'romarin': [1.0, 'unite']}",598.227,149.55675,16 min,49 min,29 min,16,49,29
34,https://www.marmiton.org/recettes/recette_lasagnes-d-hiver-au-chou-fleur_350085.aspx,4.6,5.0,315.0,Lasagnes d'hiver au chou-fleur,1h35,facile,bon marché,4.0,"['1 paquet de lasagnes', '1 chou-fleur', '1 barquette de lardons', '20 g de beurre', '20 g de farine', '20 cl de lait', 'Muscade', 'Parmesan', 'Sel', 'Poivre']","{'lasagnes': [1.0, 'unite'], 'chou': [1.0, 'unite'], 'lardon': [1.0, 'unite'], 'beurre': [20.0, 'g'], 'farine': [20.0, 'g'], 'lait': [200.0, 'g'], 'parmesan': [1, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}","{'lasagnes': [1.0, 'unite'], 'chou': [1.0, 'unite'], 'lardon': [1.0, 'unite'], 'beurre': [20.0, 'g'], 'farine': [20.0, 'g'], 'lait': [200.0, 'g'], 'parmesan': [1, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}",1184.0939999999998,296.02349999999996,32 min,1h38,59 min,32,98,59
35,https://www.marmiton.org/recettes/recette_petite-poelee-de-legumes-d-hiver_314946.aspx,4.4,5.0,101.0,Petite poêlée de légumes d'hiver,20 min,facile,bon marché,4.0,"['2 panais', '2 poireaux', ""2 carottes (blanches si l'on veut rester dans la même gamme de couleurs)"", '1 pincée de sel', '1 pincée de poivre']","{'panais': [2.0, 'unite'], 'poireau': [2.0, 'unite'], 'carotte': [2.0, 'unite'], 'sel': [1, 'g'], 'poivre': [1, 'g']}","{'panais': [2.0, 'unite'], 'poireau': [2.0, 'unite'], 'carotte': [2.0, 'unite'], 'sel': [1, 'g'], 'poivre': [1, 'g']}",416.10999999999996,104.02749999999999,11 min,34 min,20 min,11,34,20
36,https://www.marmiton.org/recettes/recette_tarte-d-hiver-aux-fruits-secs_20448.aspx,5.0,3.0,187.0,Tarte d'hiver aux fruits secs,1h10,facile,bon marché,6.0,"['1 pâte', '80 g de raisins secs', '160 g de datte', '160 g de figue sèches', ""40 g d'amandes effilées"", '130 g de crème fraîche', '3 oeufs', '40 g de sucre', '1 pincée de sel']","{'raisins secs': [80.0, 'g'], 'amandes': [40.0, 'g'], 'crème fraîche': [130.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [40.0, 'g'], 'sel': [1, 'g']}","{'raisins secs': [80.0, 'g'], 'amandes': [40.0, 'g'], 'crème fraîche': [130.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [40.0, 'g'], 'sel': [1, 'g']}",1415.1,235.85,26 min,1h18,47 min,26,78,47
37,https://www.marmiton.org/recettes/recette_salade-d-hiver-au-chou-vert_34088.aspx,4.6,37.0,6700.0,Salade d'hiver au chou vert,45 min,très facile,bon marché,4.0,"['1 chou vert', '4 oeufs', '200 g de lardons fumés', '1 pomme', '50 g de croûtons aillés', 'Vinaigrette aux échalotes']","{'chou': [1.0, 'unite'], 'oeuf': [4.0, 'unite'], 'lardon': [200.0, 'g'], 'pomme': [1.0, 'unite'], 'ail': [50.0, 'g'], 'vinaigrette': [1, 'unite']}","{'chou': [1.0, 'unite'], 'oeuf': [4.0, 'unite'], 'lardon': [200.0, 'g'], 'pomme': [1.0, 'unite'], 'ail': [50.0, 'g'], 'vinaigrette': [1, 'unite']}",1476.5400000000002,369.13500000000005,41 min,2h3,1h13,41,123,73
38,https://www.marmiton.org/recettes/recette_tourte-d-hiver-aux-4-fruits_44348.aspx,4.3,3.0,1300.0,Tourte d'hiver aux 4 fruits,1h45,Niveau moyen,Coût moyen,11.0,"['250 g de farine', '125 g de beurre ou margarine', ""1 verre d'eau"", '1 pincée de sel', '1 cuillère à soupe de sucre', '3 bananes', ""250 g d'abricot secs"", '500 g de pruneau', ""1 boîte d'ananas en morceaux (ou ananas frais)"", '1 petit verre de rhum', '2 oeufs', '125 g de sucre', '25 cl de lait entier ou de crème', '1 sachet de sucre vanillé']","{'farine': [250.0, 'g'], 'margarine': [125.0, 'g'], 'eau': [150.0, 'g'], 'sel': [1, 'g'], 'sucre': [10.0, 'g'], 'banane': [3.0, 'unite'], 'abricot': [250.0, 'g'], 'prune': [500.0, 'g'], 'ananas': [1.0, 'unite'], 'rhum': [1.0, 'unite'], 'oeuf': [2.0, 'unite'], 'sucre2': [125.0, 'g'], 'lait entier': [250.0, 'g'], 'sucre vanillé': [7.0, 'g']}","{'farine': [250.0, 'g'], 'margarine': [125.0, 'g'], 'eau': [150.0, 'g'], 'sel': [1, 'g'], 'sucre': [10.0, 'g'], 'banane': [3.0, 'unite'], 'abricot': [250.0, 'g'], 'prune': [500.0, 'g'], 'ananas': [1.0, 'unite'], 'rhum': [1.0, 'unite'], 'oeuf': [2.0, 'unite'], 'sucre2': [125.0, 'g'], 'lait entier': [250.0, 'g'], 'sucre vanillé': [7.0, 'g']}",3966.9799999999996,360.6345454545454,40 min,2h0,1h12,40,120,72
39,https://www.marmiton.org/recettes/recette_soupe-d-hiver-a-la-tomate_44811.aspx,4.5,2.0,186.0,Soupe d'hiver à la tomate,40 min,très facile,bon marché,4.0,"['1.5 l de bouillon de légumes', '4 saucisses fumées ou 1 belle saucisse de Morteaux', '2 oignons émincés finement', '100 g de lardons', '100 ml de concentré de tomates', 'feuille de basilic', ""1 cuillère à soupe d'huile d'olive""]","{'bouillon de légumes': [1500.0, 'g'], 'saucisse de morteaux': [4.0, 'unite'], 'oignon': [2.0, 'unite'], 'lardon': [100.0, 'g'], 'concentré de tomate': [100.0, 'g'], 'basilic': [1, 'unite']}","{'bouillon de légumes': [1500.0, 'g'], 'saucisse de morteaux': [4.0, 'unite'], 'oignon': [2.0, 'unite'], 'lardon': [100.0, 'g'], 'concentré de tomate': [100.0, 'g'], 'basilic': [1, 'unite']}",987.031,246.75775,27 min,1h22,49 min,27,82,49
40,https://www.marmiton.org/recettes/recette_taboule-de-quinoa-aux-legumes-d-hiver_336715.aspx,5.0,1.0,130.0,Taboulé de quinoa aux légumes d’hiver,55 min,facile,bon marché,5.0,"['400 g de quinoa cuit', '50 g de boulgour cuit', '1 brocoli', '600 g de carotte', '100 g de pistaches cuites salées', '1 petite boîte de pois chiches', '2 citrons bio', '10 cuillères à soupe de jus de pomme', '2 cuillères à soupe de miel', ""4 cuillères à soupe d'huile d'olive"", '1 bouquet de persil', 'Poivre', 'Sel']","{'quinoa': [400.0, 'g'], 'brocoli': [1.0, 'unite'], 'carotte': [600.0, 'g'], 'pistaches': [100.0, 'g'], 'pois chiches': [1.0, 'unite'], 'citron': [2.0, 'unite'], 'jus de pomme': [10.0, 'unite'], 'miel': [2.0, 'unite'], 'persil': [1.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'quinoa': [400.0, 'g'], 'brocoli': [1.0, 'unite'], 'carotte': [600.0, 'g'], 'pistaches': [100.0, 'g'], 'pois chiches': [1.0, 'unite'], 'citron': [2.0, 'unite'], 'jus de pomme': [10.0, 'unite'], 'miel': [2.0, 'unite'], 'persil': [1.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",7300.932000000002,1460.1864000000003,2h42,8h6,4h52,162,486,292
41,https://www.marmiton.org/recettes/recette_croustillants-aux-fruits-d-hiver_19293.aspx,4.3,7.0,720.0,Croustillants aux fruits d'hiver,30 min,facile,Coût moyen,4.0,"['4 feuilles de brick', '2 pommes', '1 poire bien mûre', '8 figues sèches ou pruneaux', 'Noix hachées ou pistaches', '20 g de beurre', '80 g de sucre en poudre', '1 pointe de couteau', 'Cannelle en poudre']","{'pomme': [2.0, 'unite'], 'poire': [1.0, 'unite'], 'figues sèches': [8.0, 'unite'], 'pistaches': [1, 'unite'], 'beurre': [20.0, 'g'], 'sucre': [80.0, 'g'], 'eau': [1.0, 'unite'], 'cannelle en poudre': [1, 'unite']}","{'pomme': [2.0, 'unite'], 'poire': [1.0, 'unite'], 'figues sèches': [8.0, 'unite'], 'pistaches': [1, 'unite'], 'beurre': [20.0, 'g'], 'sucre': [80.0, 'g'], 'eau': [1.0, 'unite'], 'cannelle en poudre': [1, 'unite']}",1626.95,406.7375,45 min,2h15,1h21,45,135,81
42,https://www.marmiton.org/recettes/recette_salade-de-fruit-d-hiver_66712.aspx,4.6,5.0,2500.0,Salade de fruit d'hiver,15 min,facile,Coût moyen,4.0,"['1 pomme', '1 poire', '1 banane', '1 orange', '2 mandarines', '2 kiwis murs', '1 bocal de cerises bigarreaux (200g égoutté)', '1 cuillère à soupe de grand-marnier', '1 cuillère à soupe de sirop à la vanille', '1 cuillère à soupe de fruits noix de coco']","{'pomme': [1.0, 'unite'], 'poire': [1.0, 'unite'], 'banane': [1.0, 'unite'], 'orange': [1.0, 'unite'], 'mandarines': [2.0, 'unite'], 'kiwi': [2.0, 'unite'], 'cerises': [1.0, 'unite'], 'noix de coco': [10.0, 'g']}","{'pomme': [1.0, 'unite'], 'poire': [1.0, 'unite'], 'banane': [1.0, 'unite'], 'orange': [1.0, 'unite'], 'mandarines': [2.0, 'unite'], 'kiwi': [2.0, 'unite'], 'cerises': [1.0, 'unite'], 'noix de coco': [10.0, 'g']}",724.86,181.215,20 min,1h0,36 min,20,60,36
43,https://www.marmiton.org/recettes/recette_ragout-de-porc-plat-du-reveillon-antillais_70393.aspx,5.0,2.0,236.0,Ragoût de porc (Plat du Réveillon Antillais),1h05,Niveau moyen,Coût moyen,6.0,"[""2 kg d'échine de porc"", '2 oignons', '6 cive (une belle botte)', ""4 gousses d'ail moyennes (2 pour la marinade et 2 pour la cuisson)"", ""3 feuilles de bois d'Inde"", '3 feuilles de laurier', '4 branches de thym', '1/2 bouquet de persil', 'Piment', 'Poivre', 'Sel', '6 clous de girofle', '1/2 verre de vinaigre', '1 citron vert', 'Huile neutre', 'Vin (facultatif)', 'Eau .']","{'porc': [2000.0, 'g'], 'oignon': [2.0, 'unite'], 'ail': [4.0, 'unite'], 'thym': [4.0, 'unite'], 'persil': [1, 'unite'], 'piment': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'clous de girofle': [6.0, 'unite'], 'vinaigre': [150.0, 'g'], 'citron': [1.0, 'unite'], 'vin': [1, 'unite'], 'eau': [1, 'unite']}","{'porc': [2000.0, 'g'], 'oignon': [2.0, 'unite'], 'ail': [4.0, 'unite'], 'thym': [4.0, 'unite'], 'persil': [1, 'unite'], 'piment': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'clous de girofle': [6.0, 'unite'], 'vinaigre': [150.0, 'g'], 'citron': [1.0, 'unite'], 'vin': [1, 'unite'], 'eau': [1, 'unite']}",5342.052000000001,890.3420000000001,1h38,4h56,2h58,98,296,178
44,https://www.marmiton.org/recettes/recette_veloute-de-legumes-d-hiver_315026.aspx,3.0,1.0,680.0,Veloute de légumes d'hiver,50 min,facile,bon marché,6.0,"['250 g de potiron', '300 g de navet', '4 pommes de terre', '2 carottes', '1 navet long', '1 oignon', '1 poivron rouge', '20 cl de crème fraîche', '1 cube de bouillon de volaille ou fond de volaille', '1 cube de persil /ail', '25 cl de vin blanc']","{'pomme': [4.0, 'unite'], 'carotte': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'poivron rouge': [1.0, 'unite'], 'crème fraîche': [200.0, 'g'], 'bouillon': [1.0, 'unite'], 'persil': [1.0, 'unite'], 'vin blanc': [250.0, 'g']}","{'pomme': [4.0, 'unite'], 'carotte': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'poivron rouge': [1.0, 'unite'], 'crème fraîche': [200.0, 'g'], 'bouillon': [1.0, 'unite'], 'persil': [1.0, 'unite'], 'vin blanc': [250.0, 'g']}",1467.4779999999998,244.57966666666664,27 min,1h21,48 min,27,81,48
45,https://www.marmiton.org/recettes/recette_cake-aux-fruits-secs-et-au-miel-de-sapin_32289.aspx,4.8,12.0,329.0,Cake aux Fruits Secs et au Miel de Sapin,55 min,facile,Coût moyen,6.0,"['160 g de farine', '3 oeufs', '125 g de beurre', '1/2 sachet de levure', '1 pincée de sel', '125 g de sucre roux', '1 cuillère à soupe de gingembre et de cannelle', '100 g de miel de sapin', '25 g de raisins secs', ""50 g d'amandes"", '50 g de noisettes', '50 g de pignons']","{'farine': [160.0, 'g'], 'oeuf': [3.0, 'unite'], 'beurre': [125.0, 'g'], 'sel': [1, 'g'], 'sucre': [125.0, 'g'], 'gingembre': [10.0, 'g'], 'miel': [100.0, 'g'], 'raisins secs': [25.0, 'g'], 'amandes': [50.0, 'g'], 'noisettes': [50.0, 'g'], 'pignons': [50.0, 'g']}","{'farine': [160.0, 'g'], 'oeuf': [3.0, 'unite'], 'beurre': [125.0, 'g'], 'sel': [1, 'g'], 'sucre': [125.0, 'g'], 'gingembre': [10.0, 'g'], 'miel': [100.0, 'g'], 'raisins secs': [25.0, 'g'], 'amandes': [50.0, 'g'], 'noisettes': [50.0, 'g'], 'pignons': [50.0, 'g']}",3585.2,597.5333333333333,1h6,3h19,1h59,66,199,119
46,https://www.marmiton.org/recettes/recette_gratin-d-hiver-a-la-courge_221383.aspx,4.4,16.0,534.0,Gratin d'hiver à la courge,40 min,facile,bon marché,4.0,"['1 kg de courge', '150 g de semoule de couscous', '100 g de lardons allumette', '1 oignon', '5 cl de crème fraîche liquide', '50 g de gruyère', 'Poivre', 'Sel']","{'courge': [1000.0, 'g'], 'semoule de couscous': [150.0, 'g'], 'lardon': [100.0, 'g'], 'oignon': [1.0, 'unite'], 'crème fraîche': [50.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'courge': [1000.0, 'g'], 'semoule de couscous': [150.0, 'g'], 'lardon': [100.0, 'g'], 'oignon': [1.0, 'unite'], 'crème fraîche': [50.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1278.524,319.631,35 min,1h46,1h3,35,106,63
47,https://www.marmiton.org/recettes/recette_verrines-d-hiver-carottes-chou-fleur-et-crabe_232090.aspx,0.0,0.0,124.0,"Verrines d'hiver : carottes, chou-fleur et crabe",15 min,facile,bon marché,2.0,"['1 carotte', '30 g de chou-fleur', '1 feuille de gélatine', '2 cuillères à soupe de crème', '1 boîte de miettes de crabe', '2 cuillères à soupe de vin blanc sec', 'Curry', 'Poivre', 'Sel']","{'carotte': [1.0, 'unite'], 'chou': [30.0, 'g'], 'gélatine': [1.0, 'unite'], 'crème': [2.0, 'unite'], 'crabe': [1.0, 'unite'], 'vin blanc': [2.0, 'unite'], 'curry': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'carotte': [1.0, 'unite'], 'chou': [30.0, 'g'], 'gélatine': [1.0, 'unite'], 'crème': [2.0, 'unite'], 'crabe': [1.0, 'unite'], 'vin blanc': [2.0, 'unite'], 'curry': [1, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",478.409,239.2045,26 min,1h19,47 min,26,79,47
48,https://www.marmiton.org/recettes/recette_rhum-arrange-d-hiver-a-la-cannelle_27874.aspx,4.2,5.0,221.0,Rhum arrangé d'hiver à la cannelle,10 min,facile,Coût moyen,1.0,"['1 l de rhum blanc', '1 orange (zestes)', '1 mandarine (zestes)', '3 cuillères à soupe de sucre extra fin (quantité selon le goût)', '3 pruneaux', '1 gousse de vanille', '1 bâton de cannelle', '1 cuillère de café de café fort']","{'rhum': [1000.0, 'g'], 'orange': [1.0, 'unite'], 'mandarine': [1.0, 'unite'], 'sucre': [3.0, 'unite'], 'pruneaux': [3.0, 'unite'], 'gousse de vanille': [4.0, 'g'], 'cannelle': [1.0, 'unite'], 'café': [10.0, 'g']}","{'rhum': [1000.0, 'g'], 'orange': [1.0, 'unite'], 'mandarine': [1.0, 'unite'], 'sucre': [3.0, 'unite'], 'pruneaux': [3.0, 'unite'], 'gousse de vanille': [4.0, 'g'], 'cannelle': [1.0, 'unite'], 'café': [10.0, 'g']}",3306.3129999999996,3306.3129999999996,6h7,18h22,11h1,367,1102,661
49,https://www.marmiton.org/recettes/recette_lasagne-au-poulet-et-legumes-d-hiver_231703.aspx,4.8,4.0,252.0,Lasagne au poulet et légumes d'hiver,2h15,Niveau moyen,Coût moyen,4.0,"['400 g de carotte', '500 g de poireau', '200 g de champignon', '1 oignon', '2 filets de poulet', '1 pot de mascarpone', '1 petite boîte de sauce tomate', '1 boule de mozzarella', 'Gruyère râpé', '1/2 l de béchamel maison', 'feuille de lasagnes']","{'carotte': [400.0, 'g'], 'poireau': [500.0, 'g'], 'oignon': [1.0, 'unite'], 'poulet': [2.0, 'unite'], 'mascarpone': [1.0, 'unite'], 'sauce tomate': [1.0, 'unite'], 'mozzarella': [1.0, 'unite'], 'lasagnes': [1, 'unite']}","{'carotte': [400.0, 'g'], 'poireau': [500.0, 'g'], 'oignon': [1.0, 'unite'], 'poulet': [2.0, 'unite'], 'mascarpone': [1.0, 'unite'], 'sauce tomate': [1.0, 'unite'], 'mozzarella': [1.0, 'unite'], 'lasagnes': [1, 'unite']}",2339.9700000000003,584.9925000000001,1h4,3h14,1h56,64,194,116
50,https://www.marmiton.org/recettes/recette_cocotte-d-hiver-aux-saucisses-de-toulouse_343461.aspx,4.7,3.0,206.0,Cocotte d'hiver aux saucisses de Toulouse,2h10,facile,bon marché,6.0,"['6 saucisses de Toulouse', '1 chou vert', '4 carottes', '1/2 boule de céleri', '3 pommes', '1 cube de bouillon (volaille ou boeuf)', ""3.5 l d'eau"", '1 cuillère à soupe de beurre', ""1 cuillère à café d'huile de tournesol"", '10 grains de cumin', '1 pincée de sel']","{'saucisse': [6.0, 'unite'], 'chou': [1.0, 'unite'], 'carotte': [4.0, 'unite'], 'pomme': [3.0, 'unite'], 'bouillon': [1.0, 'unite'], 'eau': [3500.0, 'g'], 'beurre': [10.0, 'g'], 'huile de tournesol': [10.0, 'g'], 'cumin': [10.0, 'unite'], 'sel': [1, 'g']}","{'saucisse': [6.0, 'unite'], 'chou': [1.0, 'unite'], 'carotte': [4.0, 'unite'], 'pomme': [3.0, 'unite'], 'bouillon': [1.0, 'unite'], 'eau': [3500.0, 'g'], 'beurre': [10.0, 'g'], 'huile de tournesol': [10.0, 'g'], 'cumin': [10.0, 'unite'], 'sel': [1, 'g']}",1222.1599999999999,203.6933333333333,22 min,1h7,40 min,22,67,40
51,https://www.marmiton.org/recettes/recette_brownie-version-automne-hiver-aux-marrons_94872.aspx,4.3,3.0,96.0,Brownie version automne / hiver (aux marrons),1h10,facile,bon marché,6.0,"['150 g de chocolat à cuire', '50 g de crème de marron', '100 g de beurre + un petit peu pour le moule', '3 oeufs', '75 g de farine (ou moitié farine, moitié fécule de maïs) + un petit peu pour le moule', '150 g de sucre', '100 g de châtaigne', '2 cuillères à café de vanille liquide']","{'chocolat': [150.0, 'g'], 'marron': [50.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'farine': [75.0, 'g'], 'sucre': [150.0, 'g'], 'café': [2.0, 'unite']}","{'chocolat': [150.0, 'g'], 'marron': [50.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'farine': [75.0, 'g'], 'sucre': [150.0, 'g'], 'café': [2.0, 'unite']}",2799.54,466.59,51 min,2h35,1h33,51,155,93
52,https://www.marmiton.org/recettes/recette_capuccino-de-potiron-aux-epices-d-hiver_339443.aspx,0.0,0.0,35.0,Capuccino de potiron aux épices d’hiver,50 min,facile,bon marché,4.0,"['1 kg de potiron', '1 orange', '4 carottes', '15 cl de crème liquide très froide', '4 genièvre', ""1/2 cuillère à café d'anis"", 'Poivre', 'Sel', 'Poivre en grains']","{'orange': [1.0, 'unite'], 'carotte': [4.0, 'unite'], 'crème liquide': [150.0, 'g'], 'genièvre': [4.0, 'unite'], 'café': [10.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'poivre2': [1, 'unite']}","{'orange': [1.0, 'unite'], 'carotte': [4.0, 'unite'], 'crème liquide': [150.0, 'g'], 'genièvre': [4.0, 'unite'], 'café': [10.0, 'g'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'poivre2': [1, 'unite']}",517.258,129.3145,14 min,43 min,25 min,14,43,25
